AppTime;HMDPosX;HMDPosY;HMDPosZ;HMDRotX;HMDRotY;HMDRotZ;HMDRotW;LeftPosX;LeftPosY;LeftPosZ;LeftRotX;LeftRotY;LeftRotZ;LeftRotW;RightPosX;RightPosY;RightPosZ;RightRotX;RightRotY;RightRotZ;RightRotW;
2.445297;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
2.535094;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.390648;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.518678;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.596733;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.63095;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.667505;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.699737;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.723181;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.747553;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.773217;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.801545;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.826395;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.851335;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.874145;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.897751;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.926258;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.951506;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.974396;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
3.999279;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.02288;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.047265;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.070698;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.097777;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.12162;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.145874;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.171247;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.198786;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.226097;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.255713;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.282148;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
4.305219;3.915;-0.528;-1.549;0;0.7964402;0;0.6047174;;;;
