AppTime;HMDPosX;HMDPosY;HMDPosZ;HMDRotX;HMDRotY;HMDRotZ;HMDRotW;LeftPosX;LeftPosY;LeftPosZ;LeftRotX;LeftRotY;LeftRotZ;LeftRotW;RightPosX;RightPosY;RightPosZ;RightRotX;RightRotY;RightRotZ;RightRotW;
2.708455;0.53;0.212;-1.188;0;0.7964417;0;0.6047153;;;;
2.772918;0.5791807;0.6088228;-2.079409;-0.3423904;0.712553;0.2772247;0.5460619;;;;
3.526033;0.5792153;0.6088036;-2.079446;-0.342297;0.7126306;0.2772726;0.5459949;;;0.53;0.212;-1.188;0;0.7964417;0;0.6047153
3.656758;0.5799589;0.6085175;-2.079344;-0.3407333;0.7137827;0.2757747;0.5462266;;;0.8523795;0.2670689;-2.53439;0.02716801;0.728274;0.1832313;0.6597766
3.777859;0.578895;0.6086973;-2.079247;-0.3427669;0.7127742;0.274849;0.5467375;;;0.8519299;0.2675308;-2.534137;0.02682763;0.7281145;0.1833272;0.6599399
3.846319;0.5786693;0.6088066;-2.078743;-0.3426383;0.7122079;0.2754804;0.5472382;;;0.8516607;0.2676541;-2.534086;0.02673191;0.7275267;0.1827786;0.6607438
3.893622;0.5786721;0.6087193;-2.077964;-0.3432088;0.7106245;0.2751506;0.5491018;;;0.8523534;0.2672241;-2.534227;0.02711774;0.7274749;0.1822151;0.6609408
3.926394;0.5786362;0.6085858;-2.077472;-0.3423036;0.7116886;0.2762672;0.5477263;;;0.8525065;0.2671193;-2.534213;0.02715918;0.7274956;0.1822625;0.6609032
3.972305;0.5782318;0.6089317;-2.077225;-0.341549;0.7125478;0.2775345;0.5464382;;;0.8522604;0.2674117;-2.534366;0.02701312;0.7275531;0.1823201;0.6608301
4.017159;0.5776639;0.6093414;-2.0771;-0.3419064;0.7121813;0.2786289;0.5461355;;;0.8523504;0.2674108;-2.534379;0.0269772;0.7275404;0.1823721;0.6608311
4.058878;0.5768978;0.6102817;-2.076942;-0.3422768;0.7113563;0.2792174;0.5466778;;;0.8524581;0.2673881;-2.534394;0.02700888;0.7275379;0.1823215;0.6608464
4.106121;0.5759833;0.6117529;-2.076888;-0.3416618;0.7104297;0.2790536;0.5483486;;;0.8526215;0.2674237;-2.534452;0.02696731;0.7275327;0.1822921;0.6608619
4.145793;0.5738357;0.6148613;-2.077148;-0.340741;0.7093795;0.2772944;0.5511662;;;0.8527458;0.2674258;-2.534458;0.02703913;0.7274681;0.1823424;0.6609164
4.196218;0.5714798;0.6170337;-2.077616;-0.3412369;0.7086758;0.2770038;0.5519103;;;0.852963;0.2682217;-2.534508;0.02712181;0.7277228;0.1823971;0.6606174
4.228053;0.5650606;0.6207969;-2.078884;-0.3437339;0.7054594;0.2778915;0.5540312;;;0.8539556;0.2690873;-2.534114;0.02759717;0.7278569;0.1826236;0.6603874
4.261127;0.562685;0.6230359;-2.079445;-0.3444192;0.7027777;0.2828559;0.5545012;;;0.8542085;0.269197;-2.534062;0.02757429;0.7278435;0.1825398;0.6604263
4.296342;0.5596669;0.6239106;-2.080421;-0.346155;0.6997386;0.288547;0.5543315;;;0.8522133;0.2676111;-2.53383;0.02718192;0.7277163;0.1827894;0.6605137
4.328579;0.5574943;0.624087;-2.081063;-0.3454744;0.6973434;0.2936202;0.5551099;;;0.852368;0.2678339;-2.533939;0.0268731;0.7277592;0.1825925;0.6605334
4.366171;0.55586;0.6241788;-2.081646;-0.3451734;0.6950483;0.2947026;0.5575963;;;0.8523629;0.267844;-2.53388;0.02695952;0.7277418;0.1826274;0.6605396
4.401518;0.5548192;0.6249431;-2.082383;-0.3452814;0.6930063;0.2924328;0.5612542;;;0.852442;0.2678775;-2.533905;0.02697887;0.727722;0.1827073;0.6605384
4.43574;0.5533879;0.623437;-2.083403;-0.3439951;0.69185;0.2859219;0.5667977;;;0.8521855;0.26801;-2.534035;0.02683851;0.7278136;0.1826689;0.6604539
4.46985;0.5523267;0.622881;-2.083595;-0.3507434;0.690012;0.2808522;0.5674369;;;0.8521925;0.2681072;-2.534029;0.02696358;0.7278253;0.1828103;0.6603967
4.504705;0.5517981;0.6242449;-2.084408;-0.3566923;0.6875966;0.28007;0.5670472;;;0.8521053;0.2672631;-2.534243;0.02665107;0.7281609;0.1826532;0.6600829
4.539942;0.55151;0.624075;-2.084378;-0.3515835;0.6865355;0.2781087;0.5724628;;;0.8519369;0.2678241;-2.53445;0.02632304;0.7280773;0.1825163;0.660226
