AppTime;HMDPosX;HMDPosY;HMDPosZ;HMDRotX;HMDRotY;HMDRotZ;HMDRotW;LeftPosX;LeftPosY;LeftPosZ;LeftRotX;LeftRotY;LeftRotZ;LeftRotW;RightPosX;RightPosY;RightPosZ;RightRotX;RightRotY;RightRotZ;RightRotW;
2.26984;0.53;0.212;-1.188;0;0.7964417;0;0.6047153;;;;
2.336109;0.5668246;0.6144738;-2.100153;-0.3196188;0.730998;0.2718457;0.5381317;;;;
3.077801;0.5667665;0.6145087;-2.100166;-0.3196852;0.7309929;0.2719301;0.5380566;;;0.53;0.212;-1.188;0;0.7964417;0;0.6047153
3.17409;0.5657868;0.6145023;-2.100535;-0.3206384;0.7307317;0.2712437;0.5381906;;;0.851819;0.2668389;-2.535079;0.02646552;0.7285315;0.1829727;0.6595927
3.265663;0.564865;0.6148909;-2.100234;-0.3225482;0.7284539;0.2712618;0.5401248;;;0.8517005;0.2671766;-2.534965;0.02656812;0.7283659;0.1830098;0.6597612
3.328053;0.5648414;0.6145557;-2.100454;-0.322799;0.7285011;0.2705517;0.5402674;;;0.851733;0.2672421;-2.534961;0.02649619;0.7282248;0.1829791;0.6599283
3.378623;0.5649478;0.6145027;-2.100566;-0.3225921;0.7285928;0.2701069;0.54049;;;0.8516061;0.2674319;-2.534999;0.02648835;0.7283104;0.1829562;0.6598405
3.419538;0.5647041;0.6146818;-2.100673;-0.3226821;0.7284347;0.2701924;0.5406066;;;0.8518163;0.2665607;-2.535062;0.02668289;0.7283159;0.1829237;0.6598356
3.452339;0.5650376;0.6146873;-2.100054;-0.3227123;0.7279054;0.2701762;0.541309;;;0.8518322;0.2664969;-2.535068;0.02666721;0.728355;0.1829639;0.6597819
3.49061;0.5651783;0.6145868;-2.099913;-0.3226202;0.7278894;0.2701215;0.5414127;;;0.8518296;0.2670724;-2.535158;0.02669404;0.7283569;0.1827973;0.6598249
3.535689;0.5645269;0.6148685;-2.100362;-0.3229815;0.7278032;0.269936;0.5414056;;;0.8517233;0.2673664;-2.534932;0.02681104;0.7281773;0.1826878;0.6600487
3.589115;0.5649348;0.6147408;-2.099711;-0.323143;0.7275218;0.2699809;0.5416651;;;0.8519793;0.2666733;-2.535093;0.02703289;0.7281893;0.1828071;0.6599934
3.625705;0.5649087;0.6148074;-2.099751;-0.3233706;0.727121;0.270256;0.5419303;;;0.8519549;0.266919;-2.535182;0.02682379;0.7280662;0.1827978;0.6601403
3.666083;0.5648376;0.6146865;-2.09955;-0.3234336;0.72732;0.2697909;0.5418572;;;0.8520173;0.2668889;-2.535187;0.02686887;0.7280999;0.1828565;0.6600849
3.715714;0.5646926;0.6148168;-2.099568;-0.323877;0.7271318;0.2701921;0.5416451;;;0.8516541;0.2673777;-2.535278;0.02656433;0.7280921;0.1827707;0.6601297
3.749357;0.5643326;0.6151661;-2.099387;-0.3239915;0.7272128;0.2701839;0.5414718;;;0.8516977;0.2671984;-2.535112;0.02675679;0.7280882;0.182755;0.6601306
3.789164;0.5640379;0.6151381;-2.099495;-0.3239274;0.7272733;0.2703778;0.5413322;;;0.8518488;0.2674637;-2.534874;0.02677444;0.7279373;0.1827032;0.6603106
3.82319;0.5640653;0.6151377;-2.099208;-0.3240205;0.7269071;0.2705333;0.5416905;;;0.8520491;0.2671369;-2.534613;0.02711227;0.7278986;0.1825187;0.6603904
3.855621;0.5639043;0.6151556;-2.09919;-0.3240534;0.726671;0.2706617;0.5419234;;;0.8518029;0.2667454;-2.535764;0.02591223;0.727588;0.1820718;0.6609041
3.893555;0.5638999;0.6152331;-2.099175;-0.3244491;0.7264248;0.2704013;0.5421467;;;0.8515847;0.2670511;-2.535908;0.02565029;0.7276344;0.1821478;0.6608424
3.931081;0.5637634;0.6151687;-2.099252;-0.3242105;0.7262694;0.2703609;0.5425176;;;0.8517348;0.2669472;-2.535357;0.02566033;0.7277067;0.1822934;0.6607221
3.98352;0.5637273;0.6152292;-2.099271;-0.3240249;0.725826;0.2701593;0.5433217;;;0.8517873;0.2668673;-2.535273;0.02568425;0.7278401;0.182254;0.660585
4.017143;0.5637228;0.6154536;-2.098807;-0.3248762;0.7254042;0.2704491;0.5432325;;;0.8518929;0.2672032;-2.53478;0.02550527;0.728171;0.1825357;0.6601495
4.048558;0.5634279;0.6153842;-2.099076;-0.3249551;0.7253804;0.2710924;0.5428963;;;0.8516675;0.2670919;-2.535446;0.02567084;0.7282396;0.1826031;0.6600487
4.081914;0.5633186;0.6156244;-2.099277;-0.3254626;0.7252153;0.2715778;0.5425702;;;0.851662;0.2672992;-2.535593;0.02564465;0.7283725;0.182546;0.659919
4.114598;0.5633892;0.6156648;-2.099276;-0.325393;0.7254243;0.2719098;0.5421663;;;0.8513247;0.2675472;-2.535649;0.02528094;0.7283559;0.1824035;0.6599906
4.148766;0.5633813;0.6155524;-2.099329;-0.325433;0.7258237;0.2717153;0.541705;;;0.8512101;0.2676455;-2.535789;0.02522065;0.7283463;0.1824504;0.6599905
4.182539;0.563511;0.6152782;-2.099465;-0.3248176;0.7262803;0.2713934;0.5416237;;;0.8510959;0.2677464;-2.535937;0.02523356;0.7283439;0.1825036;0.6599781
4.214036;0.5633102;0.6153437;-2.099847;-0.3245397;0.7263386;0.2709249;0.5419466;;;0.8515109;0.2667147;-2.536107;0.02531026;0.7283927;0.1822424;0.6599933
4.249201;0.5631367;0.6154927;-2.099918;-0.3245087;0.7262906;0.2709566;0.5420136;;;0.8514158;0.2669538;-2.536398;0.02511506;0.7284089;0.1823433;0.6599551
4.282399;0.5632871;0.6154252;-2.099774;-0.3250894;0.7261203;0.2712296;0.5417572;;;0.8513379;0.2669823;-2.536616;0.02511539;0.7284057;0.1823283;0.6599627
4.315861;0.5629807;0.6153729;-2.100029;-0.3250807;0.7260187;0.2716486;0.5416887;;;0.850945;0.2665813;-2.536773;0.02502143;0.7283702;0.1826709;0.6599107
4.347209;0.5627776;0.6154723;-2.100254;-0.3251957;0.725908;0.2720202;0.5415813;;;0.8518388;0.2671553;-2.534588;0.02540166;0.7284071;0.1827022;0.659847
4.380527;0.5626757;0.6155536;-2.100474;-0.3254771;0.7260972;0.2721822;0.5410771;;;0.8519403;0.2671342;-2.534412;0.02547603;0.7283711;0.1827061;0.6598826
4.414104;0.5627007;0.6157513;-2.10027;-0.325684;0.7261308;0.2720577;0.5409703;;;0.8520092;0.267316;-2.534443;0.02539392;0.7283892;0.1827288;0.6598595
4.44748;0.5626031;0.6157237;-2.100288;-0.3256772;0.7263057;0.2720149;0.540761;;;0.8520592;0.2670282;-2.534404;0.02532739;0.7282104;0.1825813;0.6601002
4.481004;0.5632735;0.6154312;-2.09969;-0.3254525;0.7263786;0.2716084;0.5410025;;;0.8519235;0.2671884;-2.534138;0.02574734;0.7280498;0.1828561;0.6601851
4.514089;0.5633707;0.6153489;-2.099929;-0.3252997;0.7266288;0.2713443;0.540891;;;0.8516254;0.2672031;-2.53556;0.02554575;0.7281689;0.1826632;0.660115
4.547439;0.5634971;0.6153643;-2.100187;-0.3248103;0.7270781;0.2706607;0.5409239;;;0.8515425;0.2673219;-2.535788;0.0254469;0.7282312;0.1825401;0.6600841
4.580696;0.5635774;0.6150205;-2.100308;-0.3245377;0.7271214;0.2699477;0.5413854;;;0.8516049;0.2674683;-2.536106;0.02547872;0.7282255;0.1826599;0.660056
4.617053;0.5636405;0.614952;-2.100538;-0.3247539;0.7268526;0.2695833;0.5417982;;;0.8515732;0.2675337;-2.536371;0.02552187;0.7281951;0.1827015;0.6600762
4.651419;0.5636894;0.6149414;-2.100569;-0.3249795;0.7268971;0.2693037;0.5417422;;;0.8514674;0.2674656;-2.535313;0.02556562;0.7282099;0.1828859;0.6600074
4.692327;0.5637532;0.614966;-2.100714;-0.3249131;0.7267843;0.2693976;0.5418867;;;0.8516122;0.2665281;-2.535597;0.02561513;0.7281625;0.1827432;0.6600972
4.723425;0.5637691;0.6149858;-2.100727;-0.324765;0.7267254;0.2698457;0.5418315;;;0.8518096;0.2668555;-2.535225;0.02603853;0.7284192;0.1827828;0.6597863
4.759765;0.5636816;0.6149222;-2.10081;-0.3248054;0.7268847;0.269859;0.5415869;;;0.851822;0.2671711;-2.535402;0.02592588;0.728435;0.1830322;0.6597041
4.791228;0.5634924;0.6150202;-2.100902;-0.3250582;0.726908;0.2701768;0.5412453;;;0.8518155;0.2671945;-2.535425;0.02594604;0.7283443;0.1831023;0.6597841
4.825753;0.5635427;0.6150616;-2.100852;-0.3251985;0.7268042;0.2703156;0.5412311;;;0.8513229;0.2672863;-2.535133;0.02628464;0.7284027;0.1833137;0.6596475
4.858424;0.5635555;0.6151526;-2.100748;-0.325245;0.7269125;0.2704218;0.5410047;;;0.8512479;0.2673166;-2.535132;0.02624433;0.7283894;0.1833494;0.6596538
4.891799;0.5636172;0.6151493;-2.100747;-0.3253572;0.7269244;0.2705745;0.5408448;;;0.8515696;0.2663023;-2.536012;0.02580586;0.7284267;0.1828414;0.6597711
4.924181;0.5634351;0.615183;-2.100933;-0.3249036;0.7268658;0.270481;0.5412431;;;0.8515216;0.2661963;-2.53616;0.02565595;0.7284396;0.1827213;0.6597958
